elapsed_time,event_name,name,level,page,room_coor_x,room_coor_y,screen_coor_x,screen_coor_y,hover_duration,text,fqid,room_fqid,text_fqid,fullscreen,hq,music,level_group,session_level
323408,map_hover,basic,5,,,,,,616.0,,tunic.capitol_0,tunic.capitol_0.hall,,0,0,1,5-12,1
323477,map_hover,basic,5,,,,,,36.0,,tunic.capitol_0,tunic.capitol_0.hall,,0,0,1,5-12,1
323875,map_hover,basic,5,,,,,,367.0,,tunic.kohlcenter,tunic.capitol_0.hall,,0,0,1,5-12,1
324810,map_hover,basic,5,,,,,,817.0,,tunic.capitol_0,tunic.capitol_0.hall,,0,0,1,5-12,1
325259,map_hover,basic,5,,,,,,401.0,,tunic.historicalsociety,tunic.capitol_0.hall,,0,0,1,5-12,1
328677,map_hover,basic,5,,,,,,3284.0,,tunic.capitol_0,tunic.capitol_0.hall,,0,0,1,5-12,1
329593,map_click,undefined,5,,447.39785162715486,206.9530712314919,551.0,172.0,,,tunic.historicalsociety,tunic.capitol_0.hall,,0,0,1,5-12,1
333225,navigate_click,undefined,5,,1135.0794569026605,-60.899875664503824,856.0,365.0,,,,tunic.historicalsociety.entry,,0,0,1,5-12,1
336392,navigate_click,undefined,5,,589.5776387208425,157.42929330200815,521.0,228.0,,,tobasement,tunic.historicalsociety.entry,,0,0,1,5-12,1
338875,navigate_click,undefined,5,,307.3980834446024,-146.74918154765072,747.0,426.0,,,,tunic.historicalsociety.basement,,0,0,1,5-12,1
339509,navigate_click,undefined,5,,189.91655834860128,-36.72466043299456,643.0,347.0,,,tocloset_dirty,tunic.historicalsociety.basement,,0,0,1,5-12,1
342825,cutscene_click,basic,5,,-398.7991661263066,-123.58032647069192,358.0,445.0,,Oh no!,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,0,0,1,5-12,1
345352,cutscene_click,basic,5,,-631.1296376636352,-134.89375190811586,358.0,445.0,,What happened here?!,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,0,0,1,5-12,1
345875,cutscene_click,basic,5,,-633.9558359874306,-135.031374768329,358.0,445.0,,I don't know!,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,0,0,1,5-12,1
348012,cutscene_click,basic,5,,-634.7936588863853,-135.07217289022134,358.0,445.0,,I got here and the whole place was ransacked!,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,0,0,1,5-12,1
348975,navigate_click,undefined,6,,-692.3686641712646,49.879761399288256,224.0,243.0,,,gramps,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
350508,person_click,basic,6,,-725.1123823085095,-13.423981546272234,198.0,310.0,,Can you help me tidy up?,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.helpclean,0,0,1,5-12,1
352308,navigate_click,undefined,6,,-717.5722052175216,-1.1720967379874736,206.0,298.0,,,gramps,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
353224,person_click,basic,6,,-717.5862221228763,-1.1644184656596153,206.0,298.0,,Can you help me tidy up?,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.helpclean,0,0,1,5-12,1
354784,notebook_click,open,6,1.0,-857.5892616307287,-319.16275346411726,66.0,616.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
356443,notebook_click,close,6,1.0,-121.58944319812896,239.83734599606385,802.0,57.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
357758,navigate_click,undefined,6,,-429.589450958685,-152.16264975280785,494.0,449.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
358941,navigate_click,undefined,6,,-458.1821588848469,-97.80427261531936,365.0,392.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
359926,navigate_click,undefined,6,,-531.4599417483217,-96.26655638964306,288.0,400.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
360941,navigate_click,undefined,6,,-380.1458832442976,-167.9054670460635,480.0,466.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
361574,navigate_click,undefined,6,,-267.674885502255,-176.8983378028615,543.0,470.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
362842,navigate_click,undefined,6,,-116.69825498374986,-191.7470151587496,614.0,482.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
362958,navigate_click,undefined,6,,77.07398898465338,-202.12285263381543,679.0,489.0,,,trigger_scarf,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
364708,cutscene_click,basic,6,,172.76254520005344,-245.1481282629142,645.0,528.0,,Teddy's scarf! Somebody must've taken him!,trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,0,0,1,5-12,1
366672,cutscene_click,basic,6,,54.350453601841096,-223.30424617814097,521.0,506.0,,"Try not to panic, Jo.",trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,0,0,1,5-12,1
367208,cutscene_click,basic,6,,54.72695639665528,-223.3147651106605,521.0,506.0,,Maybe he just got scared and ran off.,trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,0,0,1,5-12,1
368258,cutscene_click,basic,6,,54.7802805402052,-223.3162549085461,521.0,506.0,,But he never goes anywhere without his scarf!,trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,0,0,1,5-12,1
369558,cutscene_click,basic,6,,55.78860029835178,-221.3164873503121,522.0,504.0,,I think he's in trouble!,trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,0,0,1,5-12,1
370982,navigate_click,undefined,6,,55.78913111287959,-221.3165021804868,522.0,504.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
370907,navigate_click,undefined,6,,109.59722027988155,-223.03712999077229,522.0,504.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
372240,navigate_click,undefined,6,,171.5826605176723,-223.7902119353292,522.0,504.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
374257,navigate_click,undefined,6,,483.18512949215415,-162.98644387884605,775.0,443.0,,,trigger_coffee,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
376376,cutscene_click,basic,6,,611.287739481839,-173.0363014703014,732.0,465.0,,"Is this your coffee, Gramps?",trigger_coffee,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_coffee,0,0,1,5-12,1
380959,cutscene_click,basic,6,,617.6053288670971,-172.74584100373073,732.0,465.0,,"Nope, that's from Bean Town. I only drink Holdgers!",trigger_coffee,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_coffee,0,0,1,5-12,1
383752,notebook_click,open,6,1.0,-55.393225071475285,-316.7457745189291,59.0,609.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
388890,notebook_click,close,6,1.0,714.6067839177972,202.254225894366,829.0,90.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
389675,navigate_click,undefined,6,,668.6067839183286,78.25422589439036,783.0,214.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
391332,navigate_click,undefined,6,,760.9962245105628,-149.52120005569805,727.0,446.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
391774,navigate_click,undefined,6,,835.211311178403,-177.9550295506539,783.0,473.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
393257,navigate_click,undefined,6,,517.3509230383371,-213.02327208010465,458.0,502.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
394682,navigate_click,undefined,6,,296.1470438610691,-261.56183794579283,293.0,545.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
395057,navigate_click,undefined,6,,57.91038399097005,-242.9235037623333,180.0,519.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
396641,navigate_click,undefined,6,,-221.081590212506,-173.16797859880504,142.0,450.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
397342,navigate_click,undefined,6,,-282.82120906565007,-167.13977252921336,142.0,450.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
397940,navigate_click,undefined,6,,-534.3094778971233,-180.0208104357988,73.0,469.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
398640,navigate_click,undefined,6,,-731.2468085289813,-162.62274300547284,14.0,451.0,,,gramps,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
399808,person_click,basic,6,,-800.8522107765853,-66.30376618696263,100.0,362.0,,Who could've done this?,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12,1
400658,person_click,basic,6,,-770.7799928748082,-66.4040222756329,148.0,363.0,,It must've been Wells.,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12,1
402491,person_click,basic,6,,-775.4208014557631,-66.17111341710904,148.0,363.0,,"He's always trying to get you in trouble, and he doesn't like animals!",gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12,1
403324,person_click,basic,6,,-775.5526749230197,-66.16449506640731,148.0,363.0,,"Hold your horses, Jo.",gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12,1
404691,person_click,basic,6,,-775.58642579306,-66.16280120714161,148.0,363.0,,But what if Wells kidnapped Teddy?,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12,1
405490,person_click,basic,6,,-775.5887504099167,-66.16268454129575,148.0,363.0,,Then we need evidence.,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12,1
406274,person_click,basic,6,,-775.5892841422241,-66.16265775480363,148.0,363.0,,"You're right, Gramps. Let's investigate!",gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12,1
407874,person_click,basic,6,,-775.5894427020392,-66.16264979714174,148.0,363.0,,I'm afraid my papers have gone missing in this mess.,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12,1
409332,person_click,basic,6,,-775.5894507574869,-66.16264939286194,148.0,363.0,,You'll have to get started without me.,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12,1
409873,person_click,basic,6,,-775.5894514696057,-66.16264935712276,148.0,363.0,,Okay. I'll find Teddy!,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12,1
410490,person_click,basic,6,,-775.5894516269342,-66.1626493492269,148.0,363.0,,"And I'll figure out the shirt, too.",gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12,1
411257,person_click,basic,6,,-775.5894516837683,-66.16264934637456,148.0,363.0,,"I knew I could count on you, Jo!",gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12,1
412007,person_click,basic,6,,-775.5894516976259,-66.1626493456791,148.0,363.0,,Why don't you go upstairs and see the archivist?,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12,1
412907,person_click,basic,6,,-775.589451701432,-66.16264934548803,148.0,363.0,,He's our expert record keeper.,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12,1
414907,navigate_click,undefined,6,,-863.5894517023189,-355.16264934544347,60.0,652.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
416019,notebook_click,open,6,1.0,-930.1325711314078,-345.0466633921455,57.0,621.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
417841,notebook_click,close,6,1.0,-191.6010927570519,195.8279016174125,812.0,75.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
418774,navigate_click,undefined,6,,-375.0639905317564,95.6838357136599,629.0,175.0,,,tobasement,tunic.historicalsociety.closet_dirty,,0,0,1,5-12,1
422041,navigate_click,undefined,6,,-504.6720592424243,-4.5673633658325,51.0,324.0,,,toentry,tunic.historicalsociety.basement,,0,0,1,5-12,1
425740,navigate_click,undefined,6,,-73.6105604244553,-104.83777096009342,179.0,394.0,,,,tunic.historicalsociety.entry,,0,0,1,5-12,1
426791,navigate_click,undefined,6,,-321.76467932310425,-113.03727772255937,99.0,392.0,,,,tunic.historicalsociety.entry,,0,0,1,5-12,1
428492,navigate_click,undefined,6,,-628.2036354942967,-168.69436163578794,86.0,424.0,,,,tunic.historicalsociety.entry,,0,0,1,5-12,1
430008,navigate_click,undefined,6,,-952.9557671172988,-42.72737769708118,72.0,342.0,,,tocollection,tunic.historicalsociety.entry,,0,0,1,5-12,1
431923,navigate_click,undefined,6,,-363.43535633233887,-25.35071640039288,72.0,342.0,,,,tunic.historicalsociety.collection,,0,0,1,5-12,1
433023,navigate_click,undefined,6,,588.971855999481,20.294255357857548,767.0,314.0,,,,tunic.historicalsociety.collection,,0,0,1,5-12,1
434573,navigate_click,undefined,6,,623.774021629879,11.008357627436908,769.0,322.0,,,toentry,tunic.historicalsociety.collection,,0,0,1,5-12,1
435890,navigate_click,undefined,6,,23.689012462031545,35.46292784706645,754.0,300.0,,,tostacks,tunic.historicalsociety.entry,,0,0,1,5-12,1
436857,navigate_click,undefined,6,,217.82471236838177,97.93819636495036,828.0,265.0,,,tostacks,tunic.historicalsociety.entry,,0,0,1,5-12,1
437957,navigate_click,undefined,6,,279.30218805900046,118.64209892391028,746.0,253.0,,,tostacks,tunic.historicalsociety.entry,,0,0,1,5-12,1
438774,navigate_click,undefined,6,,244.1859516420189,131.80850970952278,614.0,245.0,,,tostacks,tunic.historicalsociety.entry,,0,0,1,5-12,1
442273,navigate_click,undefined,6,,44.00000000000004,113.56545511481708,484.0,199.0,,,tofrontdesk,tunic.historicalsociety.stacks,,0,0,1,5-12,1
446591,navigate_click,undefined,6,,-45.211226923604094,79.0,376.0,251.0,,,archivist,tunic.historicalsociety.frontdesk,,0,0,1,5-12,1
448756,person_click,basic,6,,-5.6189566643222975,-70.00000000000001,403.0,400.0,,I need your help!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.hello,0,0,1,5-12,1
450332,person_click,basic,6,,-5.371441607932379,-70.00000000000001,403.0,400.0,,*grumble grumble*,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.hello,0,0,1,5-12,1
451473,person_click,basic,6,,-5.350388414169338,-70.00000000000001,403.0,400.0,,And you are?,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.hello,0,0,1,5-12,1
452524,person_click,basic,6,,-5.348777923778673,-70.00000000000001,403.0,400.0,,I'm Leopold's grandkid!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.hello,0,0,1,5-12,1
453856,person_click,basic,6,,-5.348525129718055,-70.00000000000001,403.0,400.0,,I don't have time for kids.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.hello,0,0,1,5-12,1
459507,person_click,basic,6,,-81.34850090645297,-60.99999999999999,327.0,391.0,,Now if only I could read this thing. Blasted tiny letters...,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.hello,0,0,1,5-12,1
461689,navigate_click,undefined,6,,49.65149909432691,-77.99999999999999,458.0,408.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,5-12,1
462339,navigate_click,undefined,6,,42.02090619271321,-77.99999999999999,458.0,408.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,5-12,1
463322,navigate_click,undefined,6,,12.8435742679432,25.00000000000001,434.0,305.0,,,archivist,tunic.historicalsociety.frontdesk,,0,0,1,5-12,1
465689,person_click,basic,6,,-13.47728722669289,48.00000000000002,395.0,282.0,,Can't believe I lost my reading glasses.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.need_glass_0,0,0,1,5-12,1
468289,navigate_click,undefined,6,,-82.34957993192579,-114.0,326.0,444.0,,,archivist,tunic.historicalsociety.frontdesk,,0,0,1,5-12,1
468856,person_click,basic,6,,-156.34888396934372,-160.0,252.0,490.0,,I used to have a magnifying glass around here\u00e2\u20ac\u00a6,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.need_glass_1,0,0,1,5-12,1
470782,navigate_click,undefined,6,,-72.34853991342246,6.000000000000003,336.0,324.0,,,archivist,tunic.historicalsociety.frontdesk,,0,0,1,5-12,1
472656,person_click,basic,6,,197.6514987362462,177.0,606.0,153.0,,I used to have a magnifying glass around here\u00e2\u20ac\u00a6,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.need_glass_1,0,0,1,5-12,1
473306,navigate_click,undefined,6,,197.65149898844805,177.0,606.0,153.0,,,magnify,tunic.historicalsociety.frontdesk,,0,0,1,5-12,1
475662,observation_click,basic,6,,217.24073259705017,169.00000000000003,562.0,161.0,,I bet the archivist could use this!,magnify,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.magnify,0,0,1,5-12,1
476839,navigate_click,undefined,6,,-84.04648451299623,0.0,257.0,330.0,,,archivist,tunic.historicalsociety.frontdesk,,0,0,1,5-12,1
479189,person_click,basic,6,,-142.79901886860088,-58.00000000000001,264.0,388.0,,"Ah, that's better!",archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12,1
480652,person_click,basic,6,,-144.0754928895479,-58.00000000000001,264.0,388.0,,Did you have a question?,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12,1
481690,person_click,basic,6,,-144.3324334656957,-58.00000000000001,264.0,388.0,,Yes! I was wondering-,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12,1
482539,person_click,basic,6,,-144.34510226590226,-58.00000000000001,264.0,388.0,,Wait a minute!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12,1
484189,person_click,basic,6,,-144.3483342934486,-58.00000000000001,264.0,388.0,,Where did you get that coffee?,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12,1
485222,person_click,basic,6,,-144.3484756967325,-58.00000000000001,264.0,388.0,,"Oh, that's from Bean Town.",archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12,1
486572,person_click,basic,6,,-144.34849876737763,-58.00000000000001,264.0,388.0,,I ran into Wells there this morning.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12,1
487623,person_click,basic,6,,-144.34850059183637,-58.00000000000001,264.0,388.0,,Wells? I knew it!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12,1
488489,person_click,basic,6,,-144.3485008412695,-58.00000000000001,264.0,388.0,,Knew what?,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12,1
489606,person_click,basic,6,,-144.34850089729284,-58.00000000000001,264.0,388.0,,Did you have a question or not?,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12,1
490488,person_click,basic,6,,-144.34850090399382,-58.00000000000001,264.0,388.0,,Yes!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12,1
